Date,Open,High,Low,Close,Adj Close,Volume
2022-09-08,109.771.000.000,110.768.000.000,108.619.000.000,109.916.000.000,109.916.000.000,13759500
2022-09-09,109.922.000.000,112.540.000.000,109.922.000.000,112.300.000.000,112.300.000.000,12155200
2022-09-12,112.307.000.000,114.160.000.000,112.305.000.000,113.407.000.000,113.407.000.000,11707100
2022-09-13,113.398.000.000,113.400.000.000,110.522.000.000,110.794.000.000,110.794.000.000,12612500
2022-09-14,110.794.000.000,111.504.000.000,110.118.000.000,110.547.000.000,110.547.000.000,11630900
2022-09-15,110.547.000.000,111.100.000.000,109.524.000.000,109.954.000.000,109.954.000.000,11622500
2022-09-16,109.951.000.000,109.952.000.000,108.489.000.000,109.280.000.000,109.280.000.000,18843300
2022-09-19,109.283.000.000,111.976.000.000,108.508.000.000,111.824.000.000,111.824.000.000,12594800
2022-09-20,111.824.000.000,112.544.000.000,111.393.000.000,112.517.000.000,112.517.000.000,12570300
2022-09-21,112.517.000.000,113.294.000.000,111.380.000.000,111.936.000.000,111.936.000.000,14726800
2022-09-22,111.942.000.000,114.392.000.000,111.819.000.000,114.070.000.000,114.070.000.000,15684400
2022-09-23,112.258.000.000,112.457.000.000,110.732.000.000,111.716.000.000,111.716.000.000,13542300
2022-09-26,111.713.000.000,111.713.000.000,109.022.000.000,109.114.000.000,109.114.000.000,13127000
2022-09-27,109.122.000.000,110.161.000.000,108.120.000.000,108.376.000.000,108.376.000.000,14517500
2022-09-28,108.377.000.000,108.970.000.000,107.914.000.000,108.451.000.000,108.451.000.000,13540500
2022-09-29,108.449.000.000,108.449.000.000,106.244.000.000,107.664.000.000,107.664.000.000,14588500
2022-09-30,107.664.000.000,110.502.000.000,107.315.000.000,110.037.000.000,110.037.000.000,16536300
2022-10-03,110.048.000.000,116.134.000.000,110.048.000.000,116.134.000.000,116.134.000.000,20982900
2022-10-04,116.704.000.000,118.280.000.000,115.837.000.000,116.230.000.000,116.230.000.000,16078700
2022-10-05,116.231.000.000,117.514.000.000,115.906.000.000,117.198.000.000,117.198.000.000,13555200
2022-10-06,117.200.000.000,118.382.000.000,117.144.000.000,117.561.000.000,117.561.000.000,14520500
2022-10-07,117.560.000.000,117.960.000.000,115.924.000.000,116.375.000.000,116.375.000.000,13616500
2022-10-10,116.377.000.000,116.841.000.000,115.261.000.000,115.941.000.000,115.941.000.000,11429900
2022-10-11,115.928.000.000,115.928.000.000,114.297.000.000,114.827.000.000,114.827.000.000,13137900
2022-10-13,114.819.000.000,115.367.000.000,112.690.000.000,114.300.000.000,114.300.000.000,14583700
2022-10-14,114.301.000.000,114.712.000.000,111.631.000.000,112.072.000.000,112.072.000.000,13096100
2022-10-17,112.107.000.000,114.406.000.000,112.090.000.000,113.624.000.000,113.624.000.000,11633000
2022-10-18,113.627.000.000,115.795.000.000,113.627.000.000,115.743.000.000,115.743.000.000,14744200
2022-10-19,115.744.000.000,116.459.000.000,115.264.000.000,116.274.000.000,116.274.000.000,12729900
2022-10-20,116.276.000.000,117.367.000.000,116.276.000.000,117.171.000.000,117.171.000.000,16915800
2022-10-21,117.170.000.000,120.752.000.000,116.736.000.000,119.929.000.000,119.929.000.000,18579800
2022-10-24,119.922.000.000,119.924.000.000,115.793.000.000,116.013.000.000,116.013.000.000,13278800
2022-10-25,116.016.000.000,116.203.000.000,114.626.000.000,114.626.000.000,114.626.000.000,14727200
2022-10-26,114.626.000.000,114.626.000.000,112.577.000.000,112.764.000.000,112.764.000.000,16088200
2022-10-27,112.766.000.000,116.236.000.000,112.765.000.000,114.641.000.000,114.641.000.000,15530800
2022-10-28,114.636.000.000,114.712.000.000,113.336.000.000,114.539.000.000,114.539.000.000,14392400
2022-10-31,114.533.000.000,116.763.000.000,112.113.000.000,116.037.000.000,116.037.000.000,21637900
2022-11-01,116.037.000.000,118.261.000.000,115.547.000.000,116.929.000.000,116.929.000.000,17969700
2022-11-03,116.927.000.000,117.373.000.000,114.485.000.000,116.896.000.000,116.896.000.000,15634600
2022-11-04,116.907.000.000,120.039.000.000,116.904.000.000,118.155.000.000,118.155.000.000,16209500
2022-11-07,118.148.000.000,118.240.000.000,115.266.000.000,115.342.000.000,115.342.000.000,15221900
2022-11-08,115.340.000.000,117.072.000.000,114.688.000.000,116.160.000.000,116.160.000.000,14239800
2022-11-09,116.153.000.000,116.183.000.000,113.110.000.000,113.580.000.000,113.580.000.000,20531600
2022-11-10,113.579.000.000,113.579.000.000,108.516.000.000,109.775.000.000,109.775.000.000,26029300
2022-11-11,109.775.000.000,113.010.000.000,109.408.000.000,112.253.000.000,112.253.000.000,25038700
2022-11-14,112.256.000.000,114.322.000.000,111.930.000.000,113.161.000.000,113.161.000.000,15080400
2022-11-16,113.166.000.000,113.473.000.000,109.512.000.000,110.243.000.000,110.243.000.000,18351000
2022-11-17,110.241.000.000,110.242.000.000,107.245.000.000,109.703.000.000,109.703.000.000,23119600
2022-11-18,109.706.000.000,111.585.000.000,108.512.000.000,108.880.000.000,108.880.000.000,18769100
2022-11-21,108.868.000.000,110.235.000.000,107.957.000.000,109.748.000.000,109.748.000.000,16651600
2022-11-22,109.750.000.000,110.224.000.000,107.867.000.000,109.037.000.000,109.037.000.000,15056500
2022-11-23,109.036.000.000,109.285.000.000,107.902.000.000,108.683.000.000,108.683.000.000,13198400
2022-11-24,108.846.000.000,112.612.000.000,108.846.000.000,111.831.000.000,111.831.000.000,10296900
2022-11-25,111.831.000.000,112.025.000.000,108.552.000.000,108.977.000.000,108.977.000.000,12309100
2022-11-28,108.977.000.000,109.476.000.000,108.378.000.000,108.782.000.000,108.782.000.000,11492600
2022-11-29,108.784.000.000,112.187.000.000,108.784.000.000,110.910.000.000,110.910.000.000,14721700
2022-11-30,110.910.000.000,112.486.000.000,110.202.000.000,112.486.000.000,112.486.000.000,19703200
2022-12-01,112.479.000.000,112.479.000.000,110.548.000.000,110.926.000.000,110.926.000.000,15193700
2022-12-02,110.926.000.000,113.761.000.000,109.963.000.000,111.924.000.000,111.924.000.000,15982000
2022-12-05,111.922.000.000,112.150.000.000,109.270.000.000,109.401.000.000,109.401.000.000,12308400
2022-12-06,109.403.000.000,110.663.000.000,109.217.000.000,109.533.000.000,109.533.000.000,13437500
2022-12-07,110.188.000.000,110.247.000.000,108.612.000.000,109.361.000.000,109.361.000.000,13825300
2022-12-08,109.068.000.000,109.286.000.000,106.906.000.000,107.245.000.000,107.245.000.000,14921000
2022-12-09,107.250.000.000,108.566.000.000,107.089.000.000,107.689.000.000,107.689.000.000,10676300
2022-12-12,107.518.000.000,107.561.000.000,103.877.000.000,105.264.000.000,105.264.000.000,15481900
2022-12-13,105.345.000.000,106.689.000.000,103.409.000.000,103.892.000.000,103.892.000.000,17702200
2022-12-14,103.536.000.000,104.516.000.000,101.632.000.000,103.803.000.000,103.803.000.000,24923500
2022-12-15,103.739.000.000,105.483.000.000,103.014.000.000,103.738.000.000,103.738.000.000,15568200
2022-12-16,103.737.000.000,104.018.000.000,102.248.000.000,102.825.000.000,102.825.000.000,18255000
2022-12-19,102.859.000.000,105.107.000.000,102.770.000.000,104.530.000.000,104.530.000.000,16773400
2022-12-20,104.740.000.000,107.792.000.000,104.607.000.000,106.979.000.000,106.979.000.000,19125600
2022-12-21,106.866.000.000,107.991.000.000,106.066.000.000,107.313.000.000,107.313.000.000,17634900
2022-12-22,107.436.000.000,108.383.000.000,106.510.000.000,107.317.000.000,107.317.000.000,11494600
2022-12-23,107.552.000.000,109.994.000.000,107.552.000.000,109.698.000.000,109.698.000.000,12847100
2022-12-26,109.699.000.000,109.755.000.000,108.309.000.000,108.738.000.000,108.738.000.000,5219500
2022-12-27,108.739.000.000,109.353.000.000,107.418.000.000,108.347.000.000,108.347.000.000,11158100
2022-12-28,108.578.000.000,110.536.000.000,108.578.000.000,110.237.000.000,110.237.000.000,11193900
2022-12-29,110.237.000.000,111.178.000.000,109.560.000.000,110.031.000.000,110.031.000.000,13389100
2023-01-02,109.734.000.000,109.734.000.000,105.981.000.000,106.376.000.000,106.376.000.000,8130500
2023-01-03,106.377.000.000,106.684.000.000,103.852.000.000,104.166.000.000,104.166.000.000,14466700
2023-01-04,104.167.000.000,105.627.000.000,103.915.000.000,105.334.000.000,105.334.000.000,14451200
2023-01-05,105.336.000.000,107.743.000.000,105.333.000.000,107.518.000.000,107.518.000.000,15512000
2023-01-06,107.642.000.000,109.433.000.000,107.642.000.000,108.836.000.000,108.836.000.000,12626600
2023-01-09,108.964.000.000,109.938.000.000,108.134.000.000,109.227.000.000,109.227.000.000,12047300
2023-01-10,109.129.000.000,111.193.000.000,108.478.000.000,110.912.000.000,110.912.000.000,13697900
2023-01-11,110.816.000.000,111.841.000.000,110.752.000.000,111.763.000.000,111.763.000.000,14461400
2023-01-12,112.516.000.000,113.129.000.000,110.982.000.000,111.877.000.000,111.877.000.000,19839100
2023-01-13,111.843.000.000,111.847.000.000,110.428.000.000,110.916.000.000,110.916.000.000,15939000
2023-01-16,110.908.000.000,110.908.000.000,108.753.000.000,109.213.000.000,109.213.000.000,12512400
2023-01-17,109.214.000.000,111.577.000.000,109.214.000.000,111.439.000.000,111.439.000.000,14363200
2023-01-18,111.442.000.000,113.306.000.000,111.441.000.000,112.452.000.000,112.452.000.000,14128600
2023-01-19,112.219.000.000,113.172.000.000,111.307.000.000,113.006.000.000,113.006.000.000,15594300
2023-01-20,112.922.000.000,113.025.000.000,111.735.000.000,112.301.000.000,112.301.000.000,15436600
2023-01-23,112.041.000.000,113.061.000.000,111.542.000.000,111.709.000.000,111.709.000.000,13701000
2023-01-24,111.746.000.000,113.040.000.000,111.669.000.000,113.028.000.000,113.028.000.000,11551500
2023-01-25,113.028.000.000,114.386.000.000,111.927.000.000,114.195.000.000,114.195.000.000,11413000
2023-01-26,114.271.000.000,114.835.000.000,113.591.000.000,114.109.000.000,114.109.000.000,10920800
2023-01-27,114.178.000.000,114.191.000.000,112.044.000.000,112.502.000.000,112.502.000.000,10614500
2023-01-30,112.319.000.000,112.920.000.000,111.824.000.000,111.888.000.000,111.888.000.000,11272700
2023-01-31,112.273.000.000,113.581.000.000,112.145.000.000,113.532.000.000,113.532.000.000,12900200
2023-02-01,113.430.000.000,113.598.000.000,110.729.000.000,112.303.000.000,112.303.000.000,17821500
2023-02-02,112.072.000.000,112.943.000.000,109.747.000.000,109.935.000.000,109.935.000.000,15241800
2023-02-03,110.141.000.000,110.570.000.000,108.185.000.000,108.490.000.000,108.490.000.000,13235300
2023-02-06,108.518.000.000,108.710.000.000,107.416.000.000,108.456.000.000,108.456.000.000,11514600
2023-02-07,108.727.000.000,109.037.000.000,107.234.000.000,107.920.000.000,107.920.000.000,12956300
2023-02-08,107.832.000.000,110.175.000.000,107.830.000.000,109.882.000.000,109.882.000.000,13837000
2023-02-09,109.952.000.000,110.046.000.000,107.781.000.000,107.783.000.000,107.783.000.000,12956000
2023-02-10,108.002.000.000,108.647.000.000,107.620.000.000,108.150.000.000,108.150.000.000,14458000
2023-02-13,108.074.000.000,109.193.000.000,107.420.000.000,108.846.000.000,108.846.000.000,9973600
2023-02-14,108.839.000.000,109.564.000.000,107.557.000.000,107.659.000.000,107.659.000.000,11894600
2023-02-15,107.849.000.000,110.210.000.000,107.267.000.000,109.442.000.000,109.442.000.000,15499500
2023-02-16,109.599.000.000,110.437.000.000,108.378.000.000,109.905.000.000,109.905.000.000,12995900
2023-02-17,109.941.000.000,109.941.000.000,108.968.000.000,109.303.000.000,109.303.000.000,10058400
2023-02-22,109.174.000.000,109.174.000.000,106.720.000.000,107.152.000.000,107.152.000.000,9356400
2023-02-23,107.152.000.000,108.663.000.000,106.731.000.000,107.720.000.000,107.720.000.000,11459000
2023-02-24,107.582.000.000,107.611.000.000,105.360.000.000,105.873.000.000,105.873.000.000,10221100
2023-02-27,105.807.000.000,106.402.000.000,105.227.000.000,105.711.000.000,105.711.000.000,9570700
2023-02-28,105.706.000.000,106.794.000.000,104.932.000.000,104.932.000.000,104.932.000.000,15672400
2023-03-01,104.933.000.000,105.497.000.000,103.105.000.000,104.385.000.000,104.385.000.000,19853000
2023-03-02,104.375.000.000,104.912.000.000,103.321.000.000,103.326.000.000,103.326.000.000,14738800
2023-03-03,103.326.000.000,104.440.000.000,103.323.000.000,103.866.000.000,103.866.000.000,13101500
2023-03-06,103.865.000.000,105.171.000.000,103.170.000.000,104.700.000.000,104.700.000.000,14277800
2023-03-07,104.700.000.000,105.179.000.000,103.480.000.000,104.228.000.000,104.228.000.000,12578200
2023-03-08,104.228.000.000,106.721.000.000,104.228.000.000,106.540.000.000,106.540.000.000,15904100
2023-03-09,106.540.000.000,106.724.000.000,105.053.000.000,105.071.000.000,105.071.000.000,19174300
2023-03-10,105.071.000.000,105.071.000.000,103.201.000.000,103.618.000.000,103.618.000.000,17952200
2023-03-13,103.608.000.000,103.907.000.000,102.255.000.000,103.121.000.000,103.121.000.000,12993800
2023-03-14,103.121.000.000,104.153.000.000,102.482.000.000,102.932.000.000,102.932.000.000,13133800
2023-03-15,102.930.000.000,103.048.000.000,100.692.000.000,102.675.000.000,102.675.000.000,15246500
2023-03-16,102.683.000.000,103.911.000.000,102.455.000.000,103.435.000.000,103.435.000.000,14385800
2023-03-17,103.434.000.000,103.434.000.000,101.664.000.000,101.982.000.000,101.982.000.000,17560000
2023-03-20,101.982.000.000,102.328.000.000,100.679.000.000,100.923.000.000,100.923.000.000,0
2023-03-21,100.923.000.000,101.670.000.000,100.923.000.000,100.998.000.000,100.998.000.000,9672100
2023-03-22,100.998.000.000,101.888.000.000,100.129.000.000,100.221.000.000,100.221.000.000,11504600
2023-03-23,100.221.000.000,101.126.000.000,96.997.000.000,97.926.000.000,97.926.000.000,0
2023-03-24,97.926.000.000,99.258.000.000,97.688.000.000,98.829.000.000,98.829.000.000,0
2023-03-27,98.833.000.000,99.997.000.000,98.833.000.000,99.670.000.000,99.670.000.000,9990600
2023-03-28,99.672.000.000,101.559.000.000,99.488.000.000,101.185.000.000,101.185.000.000,13500100
2023-03-29,101.185.000.000,102.213.000.000,100.248.000.000,101.793.000.000,101.793.000.000,12456100
2023-03-30,101.796.000.000,104.085.000.000,101.796.000.000,103.713.000.000,103.713.000.000,14901600
2023-03-31,103.714.000.000,104.041.000.000,101.476.000.000,101.882.000.000,101.882.000.000,15111200
2023-04-03,101.883.000.000,101.916.000.000,100.651.000.000,101.506.000.000,101.506.000.000,12794800
2023-04-04,101.505.000.000,103.056.000.000,101.505.000.000,101.869.000.000,101.869.000.000,11695800
2023-04-05,101.869.000.000,101.960.000.000,99.898.000.000,100.978.000.000,100.978.000.000,13256500
2023-04-06,100.978.000.000,101.628.000.000,100.443.000.000,100.822.000.000,100.822.000.000,9818500
2023-04-10,100.822.000.000,102.196.000.000,100.819.000.000,101.847.000.000,101.847.000.000,8148700
2023-04-11,101.849.000.000,106.455.000.000,101.848.000.000,106.214.000.000,106.214.000.000,18725700
2023-04-12,106.218.000.000,108.277.000.000,106.217.000.000,106.890.000.000,106.890.000.000,17345500
2023-04-13,106.890.000.000,107.037.000.000,106.220.000.000,106.458.000.000,106.458.000.000,12182900
2023-04-14,106.458.000.000,106.701.000.000,104.934.000.000,106.279.000.000,106.279.000.000,11501000
2023-04-17,106.279.000.000,106.830.000.000,105.623.000.000,106.016.000.000,106.016.000.000,10253400
2023-04-18,106.023.000.000,106.475.000.000,105.122.000.000,106.163.000.000,106.163.000.000,11207900
2023-04-19,106.149.000.000,106.149.000.000,103.604.000.000,103.913.000.000,103.913.000.000,12713600
2023-04-20,103.913.000.000,104.615.000.000,103.087.000.000,104.367.000.000,104.367.000.000,12378000
2023-04-24,104.367.000.000,104.822.000.000,103.247.000.000,103.947.000.000,103.947.000.000,10935400
2023-04-25,103.947.000.000,103.947.000.000,102.633.000.000,103.220.000.000,103.220.000.000,10873200
2023-04-26,103.220.000.000,103.668.000.000,102.233.000.000,102.312.000.000,102.312.000.000,10115500
2023-04-27,102.310.000.000,103.177.000.000,101.975.000.000,102.923.000.000,102.923.000.000,11302800
2023-04-28,102.923.000.000,104.432.000.000,102.449.000.000,104.432.000.000,104.432.000.000,13080900
2023-05-02,104.431.000.000,104.447.000.000,101.569.000.000,101.927.000.000,101.927.000.000,12018000
2023-05-03,101.927.000.000,102.331.000.000,101.433.000.000,101.797.000.000,101.797.000.000,11688200
2023-05-04,101.798.000.000,103.321.000.000,101.063.000.000,102.174.000.000,102.174.000.000,14837300
2023-05-05,102.175.000.000,105.306.000.000,102.175.000.000,105.148.000.000,105.148.000.000,16699500
2023-05-08,105.161.000.000,106.716.000.000,105.161.000.000,106.042.000.000,106.042.000.000,13259200
2023-05-09,106.028.000.000,107.731.000.000,105.549.000.000,107.114.000.000,107.114.000.000,13526600
2023-05-10,107.114.000.000,107.744.000.000,106.538.000.000,107.448.000.000,107.448.000.000,13576900
2023-05-11,107.446.000.000,108.667.000.000,106.419.000.000,108.256.000.000,108.256.000.000,12772100
2023-05-12,108.256.000.000,108.817.000.000,107.497.000.000,108.464.000.000,108.464.000.000,0
2023-05-15,108.469.000.000,109.271.000.000,108.356.000.000,109.029.000.000,109.029.000.000,11603200
2023-05-16,109.029.000.000,110.151.000.000,108.085.000.000,108.194.000.000,108.194.000.000,16897300
2023-05-17,108.194.000.000,109.774.000.000,108.188.000.000,109.460.000.000,109.460.000.000,13993000
2023-05-18,109.459.000.000,110.206.000.000,108.864.000.000,110.108.000.000,110.108.000.000,13613100
2023-05-19,110.113.000.000,111.211.000.000,109.787.000.000,110.745.000.000,110.745.000.000,16135800
2023-05-22,110.745.000.000,111.643.000.000,110.178.000.000,110.213.000.000,110.213.000.000,11769400
2023-05-23,110.213.000.000,111.325.000.000,109.713.000.000,109.929.000.000,109.929.000.000,12334800
2023-05-24,109.920.000.000,109.920.000.000,108.546.000.000,108.800.000.000,108.800.000.000,12980200
2023-05-25,108.800.000.000,111.115.000.000,108.800.000.000,110.054.000.000,110.054.000.000,14745300
2023-05-26,110.058.000.000,111.706.000.000,109.900.000.000,110.906.000.000,110.906.000.000,11019700
2023-05-29,110.906.000.000,111.168.000.000,110.195.000.000,110.333.000.000,110.333.000.000,5913000
